driving_distance,from_center,to_center
943.87,HPCTP,GSTTP
1470.7,HPCTP,NAVTP
546.05,HPCTP,AOLTP
236.5,HPCTP,CHROR
1344.33,HPCTP,GBMTP
1093.63,HPCTP,GGITP
1221.78,HPCTP,GKLTP
1128.87,HPCTP,GMRTP
971.33,HPCTP,GTUTP
1469.23,HPCTP,NAMTP
1469.23,HPCTP,NAWTP
461,HPCTP,AWDTP
87.44,HPCTP,COSTP
1209.83,HPCTP,GBOTP
1025.75,HPCTP,GHATP
1216.51,HPCTP,GKMTP
1072.29,HPCTP,GMZTP
922.38,HPCTP,GWZTP
1521.53,HPCTP,NGRTP
455.28,HPCTP,AWGTP
392.43,HPCTP,CRITP
945.28,HPCTP,GBWOR
1032.5,HPCTP,GHBTP
1104.8,HPCTP,GKSTP
836.9,HPCTP,GNBTP
231.24,HPCTP,HBSTP
1485.38,HPCTP,NLBTP
1427.73,HPCTP,BANTP
233.46,HPCTP,CZATP
750.23,HPCTP,GBYOR
1372.14,HPCTP,GHGTP
986.64,HPCTP,GLPTP
1240.53,HPCTP,GNDOR
474.61,HPCTP,HDBTP
1322.1,HPCTP,NMSTP
235.05,HPCTP,CZMTP
885.57,HPCTP,GDRTP
1214.2,HPCTP,GHMTP
1362.84,HPCTP,GLUTP
1094.16,HPCTP,GNOOR
0,HPCTP,HPCTP
1371.53,HPCTP,NNYTP
1443.27,HPCTP,BBRTP
1292.33,HPCTP,GAKTP
1254.61,HPCTP,GDUTP
1238.67,HPCTP,GHOTP
1041.58,HPCTP,GMATP
1277.93,HPCTP,GNWOR
190.73,HPCTP,HSZTP
1485.95,HPCTP,NRDTP
1049.89,NNYTP,AGATP
209.84,NNYTP,BGETP
669.47,NNYTP,GAUTP
115.22,NNYTP,GESTP
381.94,NNYTP,GHSTP
729.64,NNYTP,GMHTP
587.93,NNYTP,GOSOR
1297.25,NNYTP,HUNOR
110.03,NNYTP,NRSTP
830.53,NNYTP,AIBTP
196.32,NNYTP,BLATP
132.99,NNYTP,GBBTP
405.12,NNYTP,GFDTP
495.45,NNYTP,GJETP
330.64,NNYTP,GMIOR
325.09,NNYTP,LLXTP
86.6,NNYTP,NUTTP
86.6,NNYTP,NUWTP
1078.57,NNYTP,AKTTP
180.11,NNYTP,BLETP
180.11,NNYTP,BLMTP
615.38,NNYTP,GBCTP
343.95,NNYTP,GFMTP
512.4,NNYTP,GKITP
733.21,NNYTP,GMLTP
600.08,NNYTP,GROTP
107.71,NNYTP,NAETP
1144.51,NNYTP,SLOTP
887.15,NNYTP,AOETP
172.29,NNYTP,BLGTP
622.04,NNYTP,GBETP
584.04,NNYTP,GFRTP
151.61,NNYTP,GKKTP
160.85,NNYTP,GMNTP
521.36,NNYTP,GSTTP
116.18,NNYTP,NAVTP
888.42,NNYTP,AOLTP
1231.34,NNYTP,CHROR
318.43,NNYTP,GBMTP
310.08,NNYTP,GGITP
151.61,NNYTP,GKLTP
346.51,NNYTP,GMRTP
558.04,NNYTP,GTUTP
116.15,NNYTP,NAMTP
116.15,NNYTP,NAWTP
1048.72,NNYTP,AWDTP
1513.2,NNYTP,COSTP
187.91,NNYTP,GBOTP
522.42,NNYTP,GHATP
162.37,NNYTP,GKMTP
328.51,NNYTP,GMZTP
457.42,NNYTP,GWZTP
196.72,NNYTP,NGRTP
1050.53,NNYTP,AWGTP
1244.89,NNYTP,CRITP
518.81,NNYTP,GBWOR
407.2,NNYTP,GHBTP
373.79,NNYTP,GKSTP
539.79,NNYTP,GNBTP
1300.81,NNYTP,HBSTP
131.06,NNYTP,NLBTP
159.2,NNYTP,BANTP
1229.45,NNYTP,CZATP
733.21,NNYTP,GBYOR
427.26,NNYTP,GHGTP
563.43,NNYTP,GLPTP
339.28,NNYTP,GNDOR
1554.1,NNYTP,HDBTP
135.19,NNYTP,NMSTP
1232.43,NNYTP,CZMTP
667.07,NNYTP,GDRTP
336.21,NNYTP,GHMTP
484.94,NNYTP,GLUTP
614.59,NNYTP,GNOOR
1369.46,NNYTP,HPCTP
0,NNYTP,NNYTP
211.12,NNYTP,BBRTP
151,NNYTP,GAKTP
122.5,NNYTP,GDUTP
349.44,NNYTP,GHOTP
379.79,NNYTP,GMATP
117.16,NNYTP,GNWOR
1468.48,NNYTP,HSZTP
111.82,NNYTP,NRDTP
1121.97,BBRTP,AGATP
54.31,BBRTP,BGETP
691.68,BBRTP,GAUTP
244.84,BBRTP,GESTP
363.25,BBRTP,GHSTP
768.33,BBRTP,GMHTP
699.43,BBRTP,GOSOR
1369.32,BBRTP,HUNOR
151.42,BBRTP,NRSTP
852.74,BBRTP,AIBTP
29.96,BBRTP,BLATP
262.6,BBRTP,GBBTP
517.35,BBRTP,GFDTP
635.1,BBRTP,GJETP
397.77,BBRTP,GMIOR
236.35,BBRTP,LLXTP
177.22,BBRTP,NUTTP
177.22,BBRTP,NUWTP
1117.5,BBRTP,AKTTP
45.03,BBRTP,BLETP
45.03,BBRTP,BLMTP
769.29,BBRTP,GBCTP
416.03,BBRTP,GFMTP
693.73,BBRTP,GKITP
755.42,BBRTP,GMLTP
781.41,BBRTP,GROTP
201.84,BBRTP,NAETP
1183.44,BBRTP,SLOTP
959.22,BBRTP,AOETP
123.27,BBRTP,BLGTP
760.73,BBRTP,GBETP
543.75,BBRTP,GFRTP
224.43,BBRTP,GKKTP
338.08,BBRTP,GMNTP
545.51,BBRTP,GSTTP
210.32,BBRTP,NAVTP
960.5,BBRTP,AOLTP
1303.42,BBRTP,CHROR
499.75,BBRTP,GBMTP
389.36,BBRTP,GGITP
224.43,BBRTP,GKLTP
425.78,BBRTP,GMRTP
580.25,BBRTP,GTUTP
210.28,BBRTP,NAMTP
210.28,BBRTP,NAWTP
1120.8,BBRTP,AWDTP
1585.28,BBRTP,COSTP
253.22,BBRTP,GBOTP
658.87,BBRTP,GHATP
238.25,BBRTP,GKMTP
395.64,BBRTP,GMZTP
529.49,BBRTP,GWZTP
360.85,BBRTP,NGRTP
1122.55,BBRTP,AWGTP
1283.81,BBRTP,CRITP
545.74,BBRTP,GBWOR
465.47,BBRTP,GHBTP
382.28,BBRTP,GKSTP
611.87,BBRTP,GNBTP
1372.89,BBRTP,HBSTP
192.7,BBRTP,NLBTP
47.63,BBRTP,BANTP
1301.53,BBRTP,CZATP
755.42,BBRTP,GBYOR
608.59,BBRTP,GHGTP
699.88,BBRTP,GLPTP
493.19,BBRTP,GNDOR
1626.17,BBRTP,HDBTP
139.52,BBRTP,NMSTP
1304.51,BBRTP,CZMTP
808.22,BBRTP,GDRTP
472.66,BBRTP,GHMTP
666.26,BBRTP,GLUTP
768.5,BBRTP,GNOOR
1441.54,BBRTP,HPCTP
193.62,BBRTP,NNYTP
0,BBRTP,BBRTP
163.14,BBRTP,GAKTP
219.38,BBRTP,GDUTP
503.35,BBRTP,GHOTP
446.92,BBRTP,GMATP
246.77,BBRTP,GNWOR
1540.55,BBRTP,HSZTP
152.42,BBRTP,NRDTP
968.85,GAKTP,AGATP
197.16,GAKTP,BGETP
568.51,GAKTP,GAUTP
121.93,GAKTP,GESTP
273.05,GAKTP,GHSTP
648.6,GAKTP,GMHTP
567.54,GAKTP,GOSOR
1216.2,GAKTP,HUNOR
215.57,GAKTP,NRSTP
729.57,GAKTP,AIBTP
139.7,GAKTP,BLATP
139.7,GAKTP,GBBTP
347.52,GAKTP,GFDTP
481.98,GAKTP,GJETP
244.65,GAKTP,GMIOR
199.41,GAKTP,LLXTP
195.02,GAKTP,NUTTP
195.02,GAKTP,NUWTP
997.53,GAKTP,AKTTP
121,GAKTP,BLETP
121,GAKTP,BLMTP
636.84,GAKTP,GBCTP
262.91,GAKTP,GFMTP
578,GAKTP,GKITP
632.25,GAKTP,GMLTP
665.68,GAKTP,GROTP
219.45,GAKTP,NAETP
1063.47,GAKTP,SLOTP
806.1,GAKTP,AOETP
65.55,GAKTP,BLGTP
628.28,GAKTP,GBETP
478.12,GAKTP,GFRTP
71.31,GAKTP,GKKTP
222.35,GAKTP,GMNTP
420.4,GAKTP,GSTTP
227.92,GAKTP,NAVTP
807.38,GAKTP,AOLTP
1150.3,GAKTP,CHROR
384.02,GAKTP,GBMTP
236.24,GAKTP,GGITP
71.31,GAKTP,GKLTP
272.66,GAKTP,GMRTP
457.08,GAKTP,GTUTP
227.88,GAKTP,NAMTP
227.88,GAKTP,NAWTP
967.68,GAKTP,AWDTP
1432.16,GAKTP,COSTP
100.1,GAKTP,GBOTP
522.96,GAKTP,GHATP
85.14,GAKTP,GKMTP
242.52,GAKTP,GMZTP
376.37,GAKTP,GWZTP
352.56,GAKTP,NGRTP
969.43,GAKTP,AWGTP
1163.84,GAKTP,CRITP
417.85,GAKTP,GBWOR
312.35,GAKTP,GHBTP
287.8,GAKTP,GKSTP
458.75,GAKTP,GNBTP
1219.77,GAKTP,HBSTP
242.79,GAKTP,NLBTP
146.51,GAKTP,BANTP
1148.41,GAKTP,CZATP
632.25,GAKTP,GBYOR
492.86,GAKTP,GHGTP
563.98,GAKTP,GLPTP
360.74,GAKTP,GNDOR
1473.05,GAKTP,HDBTP
40.88,GAKTP,NMSTP
1151.39,GAKTP,CZMTP
655.1,GAKTP,GDRTP
336.76,GAKTP,GHMTP
550.53,GAKTP,GLUTP
636.04,GAKTP,GNOOR
1288.42,GAKTP,HPCTP
150.67,GAKTP,NNYTP
162.05,GAKTP,BBRTP
0,GAKTP,GAKTP
83.72,GAKTP,GDUTP
370.9,GAKTP,GHOTP
293.8,GAKTP,GMATP
123.89,GAKTP,GNWOR
1387.43,GAKTP,HSZTP
217.4,GAKTP,NRDTP
930.64,GDUTP,AGATP
248.05,GDUTP,BGETP
550.21,GDUTP,GAUTP
35.43,GDUTP,GESTP
285.6,GDUTP,GHSTP
610.38,GDUTP,GMHTP
483.47,GDUTP,GOSOR
1177.99,GDUTP,HUNOR
223.32,GDUTP,NRSTP
711.27,GDUTP,AIBTP
194.77,GDUTP,BLATP
53.2,GDUTP,GBBTP
302.1,GDUTP,GFDTP
411.93,GDUTP,GJETP
225.26,GDUTP,GMIOR
224.3,GDUTP,LLXTP
203.95,GDUTP,NUTTP
203.95,GDUTP,NUWTP
959.32,GDUTP,AKTTP
176.07,GDUTP,BLETP
176.07,GDUTP,BLMTP
552.77,GDUTP,GBCTP
224.7,GDUTP,GFMTP
493.93,GDUTP,GKITP
613.95,GDUTP,GMLTP
581.6,GDUTP,GROTP
232.28,GDUTP,NAETP
1025.25,GDUTP,SLOTP
767.89,GDUTP,AOETP
139.83,GDUTP,BLGTP
543.82,GDUTP,GBETP
464.78,GDUTP,GFRTP
38.76,GDUTP,GKKTP
138.28,GDUTP,GMNTP
402.1,GDUTP,GSTTP
240.75,GDUTP,NAVTP
769.17,GDUTP,AOLTP
1112.09,GDUTP,CHROR
299.95,GDUTP,GBMTP
190.83,GDUTP,GGITP
38.76,GDUTP,GKLTP
227.25,GDUTP,GMRTP
438.78,GDUTP,GTUTP
239.28,GDUTP,NAMTP
239.28,GDUTP,NAWTP
929.47,GDUTP,AWDTP
1393.94,GDUTP,COSTP
76.73,GDUTP,GBOTP
438.9,GDUTP,GHATP
43.11,GDUTP,GKMTP
213.37,GDUTP,GMZTP
338.16,GDUTP,GWZTP
288.83,GDUTP,NGRTP
931.22,GDUTP,AWGTP
1125.63,GDUTP,CRITP
399.55,GDUTP,GBWOR
287.94,GDUTP,GHBTP
277.44,GDUTP,GKSTP
420.54,GDUTP,GNBTP
1181.56,GDUTP,HBSTP
255.42,GDUTP,NLBTP
197.41,GDUTP,BANTP
1110.2,GDUTP,CZATP
613.95,GDUTP,GBYOR
408.79,GDUTP,GHGTP
479.91,GDUTP,GLPTP
276.67,GDUTP,GNDOR
1434.84,GDUTP,HDBTP
112.39,GDUTP,NMSTP
1113.18,GDUTP,CZMTP
583.55,GDUTP,GDRTP
252.69,GDUTP,GHMTP
466.46,GDUTP,GLUTP
551.97,GDUTP,GNOOR
1250.21,GDUTP,HPCTP
120.86,GDUTP,NNYTP
217.12,GDUTP,BBRTP
83.65,GDUTP,GAKTP
0,GDUTP,GDUTP
286.83,GDUTP,GHOTP
280.45,GDUTP,GMATP
37.39,GDUTP,GNWOR
1349.22,GDUTP,HSZTP
225.14,GDUTP,NRDTP
962.25,GHOTP,AGATP
510.04,GHOTP,BGETP
594.3,GHOTP,GAUTP
265.62,GHOTP,GESTP
499.41,GHOTP,GHSTP
634.95,GHOTP,GMHTP
251.01,GHOTP,GOSOR
1023.21,GHOTP,HUNOR
424.27,GHOTP,NRSTP
763.06,GHOTP,AIBTP
482.22,GHOTP,BLATP
249.3,GHOTP,GBBTP
262.43,GHOTP,GFDTP
271.75,GHOTP,GJETP
385.93,GHOTP,GMIOR
493.57,GHOTP,LLXTP
363.23,GHOTP,NUTTP
363.23,GHOTP,NUWTP
983.88,GHOTP,AKTTP
463.52,GHOTP,BLETP
463.52,GHOTP,BLMTP
278.46,GHOTP,GBCTP
351.79,GHOTP,GFMTP
251.28,GHOTP,GKITP
648.91,GHOTP,GMLTP
328.01,GHOTP,GROTP
383.73,GHOTP,NAETP
1049.82,GHOTP,SLOTP
799.5,GHOTP,AOETP
427.29,GHOTP,BLGTP
269.68,GHOTP,GBETP
609.4,GHOTP,GFRTP
308.27,GHOTP,GKKTP
205.84,GHOTP,GMNTP
512.03,GHOTP,GSTTP
390.28,GHOTP,NAVTP
800.78,GHOTP,AOLTP
1143.7,GHOTP,CHROR
123.31,GHOTP,GBMTP
307.41,GHOTP,GGITP
308.27,GHOTP,GKLTP
251.35,GHOTP,GMRTP
561.22,GHOTP,GTUTP
387.93,GHOTP,NAMTP
387.93,GHOTP,NAWTP
839.76,GHOTP,AWDTP
1262.07,GHOTP,COSTP
335.82,GHOTP,GBOTP
218.87,GHOTP,GHATP
302.2,GHOTP,GKMTP
376.89,GHOTP,GMZTP
364.11,GHOTP,GWZTP
300.5,GHOTP,NGRTP
833.78,GHOTP,AWGTP
1150.2,GHOTP,CRITP
509.48,GHOTP,GBWOR
432.56,GHOTP,GHBTP
458.66,GHOTP,GKSTP
443.94,GHOTP,GNBTP
1026.78,GHOTP,HBSTP
429.08,GHOTP,NLBTP
459.4,GHOTP,BANTP
1141.81,GHOTP,CZATP
648.91,GHOTP,GBYOR
166.14,GHOTP,GHGTP
258.76,GHOTP,GLPTP
4.98,GHOTP,GNDOR
1280.06,GHOTP,HDBTP
394.5,GHOTP,NMSTP
1144.79,GHOTP,CZMTP
366.9,GHOTP,GDRTP
148.9,GHOTP,GHMTP
212.86,GHOTP,GLUTP
277.67,GHOTP,GNOOR
1235.39,GHOTP,HPCTP
350.73,GHOTP,NNYTP
504.57,GHOTP,BBRTP
371.71,GHOTP,GAKTP
287.65,GHOTP,GDUTP
0,GHOTP,GHOTP
425.07,GHOTP,GMATP
263.56,GHOTP,GNWOR
1194.44,GHOTP,HSZTP
426.14,GHOTP,NRDTP
717.67,GMATP,AGATP
470.21,GMATP,BGETP
284.08,GMATP,GAUTP
297.55,GMATP,GESTP
106.7,GMATP,GHSTP
360.73,GMATP,GMHTP
466.2,GMATP,GOSOR
965.03,GMATP,HUNOR
505.65,GMATP,NRSTP
445.27,GMATP,AIBTP
411.19,GMATP,BLATP
312.11,GMATP,GBBTP
178.93,GMATP,GFDTP
365.09,GMATP,GJETP
82.55,GMATP,GMIOR
227.22,GMATP,LLXTP
455.48,GMATP,NUTTP
455.48,GMATP,NUWTP
709.9,GMATP,AKTTP
403.76,GMATP,BLETP
403.76,GMATP,BLMTP
615.35,GMATP,GBCTP
77.96,GMATP,GFMTP
661.42,GMATP,GKITP
347.82,GMATP,GMLTP
738.14,GMATP,GROTP
483.8,GMATP,NAETP
775.84,GMATP,SLOTP
554.93,GMATP,AOETP
324.93,GMATP,BLGTP
606.97,GMATP,GBETP
198.66,GMATP,GFRTP
243.35,GMATP,GKKTP
357.77,GMATP,GMNTP
133.95,GMATP,GSTTP
492.28,GMATP,NAVTP
556.2,GMATP,AOLTP
899.12,GMATP,CHROR
533.44,GMATP,GBMTP
135.46,GMATP,GGITP
243.35,GMATP,GKLTP
170.69,GMATP,GMRTP
172.66,GMATP,GTUTP
490.8,GMATP,NAMTP
490.8,GMATP,NAWTP
716.5,GMATP,AWDTP
1180.98,GMATP,COSTP
231.4,GMATP,GBOTP
451.28,GMATP,GHATP
238.08,GMATP,GKMTP
81.52,GMATP,GMZTP
180.87,GMATP,GWZTP
540.35,GMATP,NGRTP
718.25,GMATP,AWGTP
876.22,GMATP,CRITP
131.39,GMATP,GBWOR
19.46,GMATP,GHBTP
66.35,GMATP,GKSTP
261.04,GMATP,GNBTP
968.59,GMATP,HBSTP
506.95,GMATP,NLBTP
429.27,GMATP,BANTP
897.23,GMATP,CZATP
347.82,GMATP,GBYOR
576.27,GMATP,GHGTP
463.07,GMATP,GLPTP
419.64,GMATP,GNDOR
1221.88,GMATP,HDBTP
323.64,GMATP,NMSTP
900.21,GMATP,CZMTP
538.22,GMATP,GDRTP
280.66,GMATP,GHMTP
623,GMATP,GLUTP
614.56,GMATP,GNOOR
1037.24,GMATP,HPCTP
376.62,GMATP,NNYTP
433.55,GMATP,BBRTP
293.87,GMATP,GAKTP
276.18,GMATP,GDUTP
419.81,GMATP,GHOTP
0,GMATP,GMATP
299.51,GMATP,GNWOR
1136.26,GMATP,HSZTP
507.52,GMATP,NRDTP
955.57,GNWOR,AGATP
252.44,GNWOR,BGETP
575.14,GNWOR,GAUTP
3.49,GNWOR,GESTP
321.05,GNWOR,GHSTP
635.32,GNWOR,GMHTP
454.85,GNWOR,GOSOR
1202.93,GNWOR,HUNOR
217.52,GNWOR,NRSTP
736.21,GNWOR,AIBTP
226.81,GNWOR,BLATP
18.02,GNWOR,GBBTP
292.98,GNWOR,GFDTP
383.31,GNWOR,GJETP
250.19,GNWOR,GMIOR
259.75,GNWOR,LLXTP
167.35,GNWOR,NUTTP
167.35,GNWOR,NUWTP
984.25,GNWOR,AKTTP
208.11,GNWOR,BLETP
208.11,GNWOR,BLMTP
529.08,GNWOR,GBCTP
249.63,GNWOR,GFMTP
460.39,GNWOR,GKITP
638.89,GNWOR,GMLTP
548.06,GNWOR,GROTP
195.67,GNWOR,NAETP
1050.19,GNWOR,SLOTP
792.82,GNWOR,AOETP
176.19,GNWOR,BLGTP
520.14,GNWOR,GBETP
489.72,GNWOR,GFRTP
74.44,GNWOR,GKKTP
104.74,GNWOR,GMNTP
427.04,GNWOR,GSTTP
204.15,GNWOR,NAVTP
794.1,GNWOR,AOLTP
1137.02,GNWOR,CHROR
266.41,GNWOR,GBMTP
215.76,GNWOR,GGITP
74.44,GNWOR,GKLTP
202.04,GNWOR,GMRTP
463.72,GNWOR,GTUTP
202.67,GNWOR,NAMTP
202.67,GNWOR,NAWTP
954.4,GNWOR,AWDTP
1418.88,GNWOR,COSTP
101.67,GNWOR,GBOTP
410.27,GNWOR,GHATP
68.05,GNWOR,GKMTP
238.31,GNWOR,GMZTP
363.1,GNWOR,GWZTP
243.12,GNWOR,NGRTP
956.15,GNWOR,AWGTP
1150.57,GNWOR,CRITP
424.48,GNWOR,GBWOR
312.88,GNWOR,GHBTP
307.11,GNWOR,GKSTP
445.47,GNWOR,GNBTP
1206.49,GNWOR,HBSTP
218.82,GNWOR,NLBTP
201.8,GNWOR,BANTP
1135.13,GNWOR,CZATP
638.89,GNWOR,GBYOR
375.25,GNWOR,GHGTP
451.29,GNWOR,GLPTP
252.98,GNWOR,GNDOR
1459.78,GNWOR,HDBTP
139.08,GNWOR,NMSTP
1138.11,GNWOR,CZMTP
554.93,GNWOR,GDRTP
224.07,GNWOR,GHMTP
425.77,GNWOR,GLUTP
528.29,GNWOR,GNOOR
1275.14,GNWOR,HPCTP
115.28,GNWOR,NNYTP
249.16,GNWOR,BBRTP
123.77,GNWOR,GAKTP
37.59,GNWOR,GDUTP
263.14,GNWOR,GHOTP
305.39,GNWOR,GMATP
0,GNWOR,GNWOR
1374.16,GNWOR,HSZTP
219.39,GNWOR,NRDTP
510.86,HSZTP,AGATP
1574.32,HSZTP,BGETP
892.83,HSZTP,GAUTP
1371.92,HSZTP,GESTP
1241.09,HSZTP,GHSTP
819.53,HSZTP,GMHTP
947.16,HSZTP,GOSOR
177.03,HSZTP,HUNOR
1580.02,HSZTP,NRSTP
898.82,HSZTP,AIBTP
1516.86,HSZTP,BLATP
1370.47,HSZTP,GBBTP
1117.11,HSZTP,GFDTP
970.04,HSZTP,GJETP
1169.26,HSZTP,GMIOR
1361.6,HSZTP,LLXTP
1529.85,HSZTP,NUTTP
1529.85,HSZTP,NUWTP
641.51,HSZTP,AKTTP
1498.16,HSZTP,BLETP
1498.16,HSZTP,BLMTP
1052.81,HSZTP,GBCTP
1133.53,HSZTP,GFMTP
1394.44,HSZTP,GKITP
861.98,HSZTP,GMLTP
1268.96,HSZTP,GROTP
1566.39,HSZTP,NAETP
626.48,HSZTP,SLOTP
602.35,HSZTP,AOETP
1444.72,HSZTP,BLGTP
1044.7,HSZTP,GBETP
1229.73,HSZTP,GFRTP
1317.72,HSZTP,GKKTP
1388.51,HSZTP,GMNTP
1039.81,HSZTP,GSTTP
1572.95,HSZTP,NAVTP
603.63,HSZTP,AOLTP
513.05,HSZTP,CHROR
1302.19,HSZTP,GBMTP
1189.58,HSZTP,GGITP
1317.72,HSZTP,GKLTP
1224.81,HSZTP,GMRTP
1067.27,HSZTP,GTUTP
1570.59,HSZTP,NAMTP
1570.59,HSZTP,NAWTP
418.85,HSZTP,AWDTP
217.27,HSZTP,COSTP
1305.77,HSZTP,GBOTP
983.61,HSZTP,GHATP
1312.45,HSZTP,GKMTP
1168.23,HSZTP,GMZTP
1018.32,HSZTP,GWZTP
1479.39,HSZTP,NGRTP
413.14,HSZTP,AWGTP
669.66,HSZTP,CRITP
1041.22,HSZTP,GBWOR
1128.44,HSZTP,GHBTP
1200.74,HSZTP,GKSTP
932.84,HSZTP,GNBTP
173.29,HSZTP,HBSTP
1581.32,HSZTP,NLBTP
1523.68,HSZTP,BANTP
510.02,HSZTP,CZATP
861.98,HSZTP,GBYOR
1330,HSZTP,GHGTP
944.5,HSZTP,GLPTP
1198.38,HSZTP,GNDOR
233.1,HSZTP,HDBTP
1418.04,HSZTP,NMSTP
509.17,HSZTP,CZMTP
843.43,HSZTP,GDRTP
1172.06,HSZTP,GHMTP
1320.7,HSZTP,GLUTP
1052.02,HSZTP,GNOOR
190.59,HSZTP,HPCTP
1467.47,HSZTP,NNYTP
1539.21,HSZTP,BBRTP
1388.27,HSZTP,GAKTP
1350.55,HSZTP,GDUTP
1196.53,HSZTP,GHOTP
1137.52,HSZTP,GMATP
1373.88,HSZTP,GNWOR
0,HSZTP,HSZTP
1581.89,HSZTP,NRDTP
1161.89,NRDTP,AGATP
154.11,NRDTP,BGETP
758.97,NRDTP,GAUTP
227.42,NRDTP,GESTP
475.32,NRDTP,GHSTP
841.64,NRDTP,GMHTP
663.46,NRDTP,GOSOR
1409.25,NRDTP,HUNOR
2.21,NRDTP,NRSTP
920.03,NRDTP,AIBTP
143.89,NRDTP,BLATP
238.74,NRDTP,GBBTP
511.48,NRDTP,GFDTP
601.81,NRDTP,GJETP
435.11,NRDTP,GMIOR
347.96,NRDTP,LLXTP
64.58,NRDTP,NUTTP
64.58,NRDTP,NUWTP
1190.57,NRDTP,AKTTP
158.95,NRDTP,BLETP
158.95,NRDTP,BLMTP
690.91,NRDTP,GBCTP
455.95,NRDTP,GFMTP
587.93,NRDTP,GKITP
822.71,NRDTP,GMLTP
675.61,NRDTP,GROTP
77.54,NRDTP,NAETP
1256.51,NRDTP,SLOTP
999.15,NRDTP,AOETP
231.29,NRDTP,BLGTP
682.35,NRDTP,GBETP
655.82,NRDTP,GFRTP
255.61,NRDTP,GKKTP
259.74,NRDTP,GMNTP
610.86,NRDTP,GSTTP
68.74,NRDTP,NAVTP
1000.42,NRDTP,AOLTP
1343.34,NRDTP,CHROR
393.95,NRDTP,GBMTP
422.08,NRDTP,GGITP
255.61,NRDTP,GKLTP
458.5,NRDTP,GMRTP
647.54,NRDTP,GTUTP
78.9,NRDTP,NAMTP
78.9,NRDTP,NAWTP
1160.72,NRDTP,AWDTP
1625.2,NRDTP,COSTP
291.91,NRDTP,GBOTP
628.78,NRDTP,GHATP
274.37,NRDTP,GKMTP
432.98,NRDTP,GMZTP
569.42,NRDTP,GWZTP
250.73,NRDTP,NGRTP
1162.47,NRDTP,AWGTP
1356.89,NRDTP,CRITP
608.31,NRDTP,GBWOR
519.2,NRDTP,GHBTP
479.49,NRDTP,GKSTP
651.79,NRDTP,GNBTP
1412.81,NRDTP,HBSTP
39.59,NRDTP,NLBTP
106.77,NRDTP,BANTP
1341.45,NRDTP,CZATP
822.71,NRDTP,GBYOR
502.79,NRDTP,GHGTP
671.2,NRDTP,GLPTP
414.81,NRDTP,GNDOR
1666.1,NRDTP,HDBTP
199.88,NRDTP,NMSTP
1344.43,NRDTP,CZMTP
779.35,NRDTP,GDRTP
442.57,NRDTP,GHMTP
560.06,NRDTP,GLUTP
690.12,NRDTP,GNOOR
1481.46,NRDTP,HPCTP
110.6,NRDTP,NNYTP
158.69,NRDTP,BBRTP
215.7,NRDTP,GAKTP
226.71,NRDTP,GDUTP
425.13,NRDTP,GHOTP
511.71,NRDTP,GMATP
219.04,NRDTP,GNWOR
1580.48,NRDTP,HSZTP
0,NRDTP,NRDTP
748.76,BLATP,GBDTP
748.76,BLATP,GBVTP
475.23,BLATP,GGOTP
595.99,BLATP,GULTP
766.49,LLXTP,GBDTP
766.49,LLXTP,GBVTP
458.35,LLXTP,GGOTP
393.76,LLXTP,GULTP
770.24,BBRTP,GBDTP
770.24,BBRTP,GBVTP
500.16,BBRTP,GGOTP
626.07,BBRTP,GULTP
693.54,AWGTP,GBDTP
693.54,AWGTP,GBVTP
807.07,AWGTP,GGOTP
540.04,AWGTP,GULTP
471.61,GMNTP,GBDTP
471.61,GMNTP,GBVTP
263.62,GMNTP,GGOTP
583.92,GMNTP,GULTP
694.73,NLBTP,GBDTP
694.73,NLBTP,GBVTP
469.61,NLBTP,GGOTP
715.4,NLBTP,GULTP
750.24,AIBTP,GBDTP
750.24,AIBTP,GBVTP
650.97,AIBTP,GGOTP
229.63,AIBTP,GULTP
345.27,GKITP,GBDTP
345.27,GKITP,GBVTP
364.14,GKITP,GGOTP
782.55,GKITP,GULTP
876.99,AGATP,GBDTP
876.99,AGATP,GBVTP
843.02,AGATP,GGOTP
539.3,AGATP,GULTP
748.25,GBDTP,BLATP
748.25,GBVTP,BLATP
763.08,GBDTP,LLXTP
763.08,GBVTP,LLXTP
770.6,GBDTP,BBRTP
770.6,GBVTP,BBRTP
691.33,GBDTP,AWGTP
691.33,GBVTP,AWGTP
471.88,GBDTP,GMNTP
471.88,GBVTP,GMNTP
695.1,GBDTP,NLBTP
695.1,GBVTP,NLBTP
751.68,GBDTP,AIBTP
751.68,GBVTP,AIBTP
345.67,GBDTP,GKITP
345.67,GBVTP,GKITP
875.55,GBDTP,AGATP
875.55,GBVTP,AGATP
0,GBDTP,GBDTP
0,GBDTP,GBVTP
0,GBVTP,GBDTP
0,GBVTP,GBVTP
694.19,GBDTP,BLGTP
694.19,GBVTP,BLGTP
464.08,GBDTP,GMRTP
464.08,GBVTP,GMRTP
884.32,GBDTP,HBSTP
884.32,GBVTP,HBSTP
1.17,GBDTP,GBCTP
1.17,GBVTP,GBCTP
656.31,GBDTP,NAVTP
656.31,GBVTP,NAVTP
776.07,GBDTP,BGETP
776.07,GBVTP,BGETP
692.17,GBDTP,NRDTP
692.17,GBVTP,NRDTP
171.1,GBDTP,GHATP
171.1,GBVTP,GHATP
220.19,GBDTP,GROTP
220.19,GBVTP,GROTP
600.84,GBDTP,AOETP
600.84,GBVTP,AOETP
